from,to_type,to_name,gene_name
51138,UniProtKB reviewed (Swiss-Prot),Q9BT78,COPS4|||CSN4
1511,UniProtKB reviewed (Swiss-Prot),P08311,CTSG
5436,UniProtKB reviewed (Swiss-Prot),P62487,POLR2G|||RPB7
84232,UniProtKB reviewed (Swiss-Prot),Q9H063,MAF1
337880,UniProtKB reviewed (Swiss-Prot),Q8IUC1,KRTAP11-1|||KAP11.1|||KRTAP11.1
6637,UniProtKB reviewed (Swiss-Prot),P62308,SNRPG|||PBSCG
152926,UniProtKB reviewed (Swiss-Prot),Q8N3J5,PPM1K|||PP2CM
9710,UniProtKB reviewed (Swiss-Prot),O15063,GARRE1|||KIAA0355
6005,UniProtKB reviewed (Swiss-Prot),Q02094,RHAG|||RH50
811,UniProtKB reviewed (Swiss-Prot),P27797,CALR|||CRTC
3021,UniProtKB reviewed (Swiss-Prot),P84243,H3-3A|||H3-3B|||H3.3A|||H3F3|||H3F3A|||H3.3B|||H3F3B
3932,UniProtKB reviewed (Swiss-Prot),P06239,LCK
10569,UniProtKB reviewed (Swiss-Prot),O95391,SLU7
347169,UniProtKB reviewed (Swiss-Prot),Q8NGR6,OR1B1
23460,UniProtKB reviewed (Swiss-Prot),Q8N139,ABCA6
57019,UniProtKB reviewed (Swiss-Prot),Q6FI81,CIAPIN1
121642,UniProtKB reviewed (Swiss-Prot),Q6NS38,ALKBH2|||ABH2
932,UniProtKB reviewed (Swiss-Prot),Q96HJ5,MS4A3|||CD20L|||HTM4
50835,UniProtKB reviewed (Swiss-Prot),Q9NYW1,TAS2R9
8301,UniProtKB reviewed (Swiss-Prot),Q13492,PICALM|||CALM
56034,UniProtKB reviewed (Swiss-Prot),Q9NRA1,PDGFC|||SCDGF
23246,UniProtKB reviewed (Swiss-Prot),Q14137,BOP1|||KIAA0124
5190,UniProtKB reviewed (Swiss-Prot),Q13608,PEX6|||PXAAA1
5367,UniProtKB reviewed (Swiss-Prot),P20382,PMCH|||MCH
7704,UniProtKB reviewed (Swiss-Prot),Q05516,ZBTB16|||PLZF|||ZNF145
5743,UniProtKB reviewed (Swiss-Prot),P35354,PTGS2|||COX2
92579,UniProtKB reviewed (Swiss-Prot),Q9BUM1,G6PC3|||UGRP
3596,UniProtKB reviewed (Swiss-Prot),P35225,IL13|||NC30
328,UniProtKB reviewed (Swiss-Prot),P27695,APEX1|||APE|||APE1|||APEX|||APX|||HAP1|||REF1
60,UniProtKB reviewed (Swiss-Prot),P60709,ACTB
5770,UniProtKB reviewed (Swiss-Prot),P18031,PTPN1|||PTP1B
51428,UniProtKB reviewed (Swiss-Prot),Q9UJV9,DDX41|||ABS
9023,UniProtKB reviewed (Swiss-Prot),O95992,CH25H
8793,UniProtKB reviewed (Swiss-Prot),Q9UBN6,TNFRSF10D|||DCR2|||TRAILR4|||TRUNDD
1386,UniProtKB reviewed (Swiss-Prot),P15336,ATF2|||CREB2|||CREBP1
221613,UniProtKB reviewed (Swiss-Prot),Q96QV6,H2AC1|||H2AFR|||HIST1H2AA
1629,UniProtKB reviewed (Swiss-Prot),P11182,DBT|||BCATE2|||BCKDHE2
90550,UniProtKB reviewed (Swiss-Prot),Q8NE86,MCU|||C10orf42|||CCDC109A
387338,UniProtKB reviewed (Swiss-Prot),Q96CB9,NSUN4
285643,UniProtKB reviewed (Swiss-Prot),Q2VIQ3,KIF4B
3312,UniProtKB reviewed (Swiss-Prot),P11142,HSPA8|||HSC70|||HSP73|||HSPA10
91662,UniProtKB reviewed (Swiss-Prot),P59046,NLRP12|||NALP12|||PYPAF7|||RNO
27319,UniProtKB reviewed (Swiss-Prot),Q8NFJ8,BHLHE22|||BHLHB5|||TNRC20
349667,UniProtKB reviewed (Swiss-Prot),Q86UN3,RTN4RL2|||NGRH1|||NGRL3
81565,UniProtKB reviewed (Swiss-Prot),Q9GZM8,NDEL1|||EOPA|||MITAP1|||NUDEL
7465,UniProtKB reviewed (Swiss-Prot),P30291,WEE1
160518,UniProtKB reviewed (Swiss-Prot),Q6ZUT9,DENND5B
2475,UniProtKB reviewed (Swiss-Prot),P42345,MTOR|||FRAP|||FRAP1|||FRAP2|||RAFT1|||RAPT1
22841,UniProtKB reviewed (Swiss-Prot),Q7L804,RAB11FIP2|||KIAA0941
117177,UniProtKB reviewed (Swiss-Prot),Q96QF0,RAB3IP|||RABIN8
10885,UniProtKB reviewed (Swiss-Prot),Q9UNX4,WDR3
6646,UniProtKB reviewed (Swiss-Prot),P35610,SOAT1|||ACACT|||ACACT1|||ACAT|||ACAT1|||SOAT|||STAT
3619,UniProtKB reviewed (Swiss-Prot),Q9NQS7,INCENP
9937,UniProtKB reviewed (Swiss-Prot),Q6PJP8,DCLRE1A|||KIAA0086|||SNM1|||SNM1A
5366,UniProtKB reviewed (Swiss-Prot),Q13794,PMAIP1|||NOXA
10316,UniProtKB reviewed (Swiss-Prot),Q9HB89,NMUR1|||GPR66
2885,UniProtKB reviewed (Swiss-Prot),P62993,GRB2|||ASH
4001,UniProtKB reviewed (Swiss-Prot),P20700,LMNB1|||LMN2|||LMNB
5621,UniProtKB reviewed (Swiss-Prot),F7VJQ1,PRNP|||ALTPRP|||PRIP|||PRP
5621,UniProtKB reviewed (Swiss-Prot),P04156,PRNP|||ALTPRP|||PRIP|||PRP
785,UniProtKB reviewed (Swiss-Prot),O00305,CACNB4|||CACNLB4
5245,UniProtKB reviewed (Swiss-Prot),P35232,PHB1|||PHB
1281,UniProtKB reviewed (Swiss-Prot),P02461,COL3A1
341,UniProtKB reviewed (Swiss-Prot),P02654,APOC1
10799,UniProtKB reviewed (Swiss-Prot),O75818,RPP40|||RNASEP1
23216,UniProtKB reviewed (Swiss-Prot),Q86TI0,TBC1D1|||KIAA1108
6117,UniProtKB reviewed (Swiss-Prot),P27694,RPA1|||REPA1|||RPA70
140453,UniProtKB reviewed (Swiss-Prot),Q685J3,MUC17|||MUC3
2737,UniProtKB reviewed (Swiss-Prot),P10071,GLI3
84002,UniProtKB reviewed (Swiss-Prot),Q9BYG0,B3GNT5
79668,UniProtKB reviewed (Swiss-Prot),Q8N3A8,PARP8
7474,UniProtKB reviewed (Swiss-Prot),P41221,WNT5A
699,UniProtKB reviewed (Swiss-Prot),O43683,BUB1|||BUB1L
54623,UniProtKB reviewed (Swiss-Prot),Q8N7H5,PAF1|||PD2
3772,UniProtKB reviewed (Swiss-Prot),Q99712,KCNJ15|||KCNJ14
219958,UniProtKB reviewed (Swiss-Prot),Q8NGQ3,OR1S2
84271,UniProtKB reviewed (Swiss-Prot),Q9BY77,POLDIP3|||KIAA1649|||PDIP46
151648,UniProtKB reviewed (Swiss-Prot),Q5FBB7,SGO1|||SGOL1
23032,UniProtKB reviewed (Swiss-Prot),Q8TEY7,USP33|||KIAA1097|||VDU1
8745,UniProtKB reviewed (Swiss-Prot),O75077,ADAM23|||MDC3
367,UniProtKB reviewed (Swiss-Prot),P10275,AR|||DHTR|||NR3C4
199746,UniProtKB reviewed (Swiss-Prot),Q8WU68,U2AF1L4|||U2AF1-RS3|||U2AF1L3
90627,UniProtKB reviewed (Swiss-Prot),Q9Y3M8,STARD13|||DLC2|||GT650
10690,UniProtKB reviewed (Swiss-Prot),Q9Y231,FUT9
9972,UniProtKB reviewed (Swiss-Prot),P49790,NUP153
11275,UniProtKB reviewed (Swiss-Prot),O95198,KLHL2
4704,UniProtKB reviewed (Swiss-Prot),Q16795,NDUFA9|||NDUFS2L
1002,UniProtKB reviewed (Swiss-Prot),P55283,CDH4
85415,UniProtKB reviewed (Swiss-Prot),Q8IUC4,RHPN2
56648,UniProtKB reviewed (Swiss-Prot),Q9GZV4,EIF5A2
4615,UniProtKB reviewed (Swiss-Prot),Q99836,MYD88
25,UniProtKB reviewed (Swiss-Prot),P00519,ABL1|||ABL|||JTK7
79707,UniProtKB reviewed (Swiss-Prot),Q5SY16,NOL9
4982,UniProtKB reviewed (Swiss-Prot),O00300,TNFRSF11B|||OCIF|||OPG
79887,UniProtKB reviewed (Swiss-Prot),Q6P4A8,PLBD1
7174,UniProtKB reviewed (Swiss-Prot),P29144,TPP2
11243,UniProtKB reviewed (Swiss-Prot),Q6P1K2,PMF1
8914,UniProtKB reviewed (Swiss-Prot),Q9UNS1,TIMELESS|||TIM|||TIM1|||TIMELESS1
7298,UniProtKB reviewed (Swiss-Prot),P04818,TYMS|||TS
59350,UniProtKB reviewed (Swiss-Prot),Q9HBX9,RXFP1|||LGR7
1028,UniProtKB reviewed (Swiss-Prot),P49918,CDKN1C|||KIP2
5810,UniProtKB reviewed (Swiss-Prot),O60671,RAD1|||REC1
5021,UniProtKB reviewed (Swiss-Prot),P30559,OXTR
85360,UniProtKB reviewed (Swiss-Prot),Q6ZW31,SYDE1
8368,UniProtKB reviewed (Swiss-Prot),P62805,H4C1|||H4C2|||H4C3|||H4C4|||H4C5|||H4C6|||H4C8|||H4C9|||H4C11|||H4C12|||H4C13|||H4C14|||H4C15|||H4C16|||H4/A|||H4FA|||HIST1H4A|||H4/I|||H4FI|||HIST1H4B|||H4/G|||H4FG|||HIST1H4C|||H4/B|||H4FB|||HIST1H4D|||H4/J|||H4FJ|||HIST1H4E|||H4/C|||H4FC|||HIST1H4F|||H4/H|||H4FH|||HIST1H4H|||H4/M|||H4FM|||HIST1H4I|||H4/E|||H4FE|||HIST1H4J|||H4/D|||H4FD|||HIST1H4K|||H4/K|||H4FK|||HIST1H4L|||H4/N|||H4F2|||H4FN|||HIST2H4|||HIST2H4A|||H4/O|||H4FO|||HIST2H4B|||H4-16|||HIST4H4
4791,UniProtKB reviewed (Swiss-Prot),Q00653,NFKB2|||LYT10
9870,UniProtKB reviewed (Swiss-Prot),O15033,AREL1|||KIAA0317
10978,UniProtKB reviewed (Swiss-Prot),Q92989,CLP1|||HEAB
144715,UniProtKB reviewed (Swiss-Prot),Q6WBX8,RAD9B
23122,UniProtKB reviewed (Swiss-Prot),O75122,CLASP2|||KIAA0627
9656,UniProtKB reviewed (Swiss-Prot),Q14676,MDC1|||KIAA0170|||NFBD1
57038,UniProtKB reviewed (Swiss-Prot),Q5T160,RARS2|||RARSL
79589,UniProtKB reviewed (Swiss-Prot),Q8TEB7,RNF128
55109,UniProtKB reviewed (Swiss-Prot),Q8N302,AGGF1|||GPATC7|||GPATCH7|||VG5Q
5970,UniProtKB reviewed (Swiss-Prot),Q04206,RELA|||NFKB3
6615,UniProtKB reviewed (Swiss-Prot),O95863,SNAI1|||SNAH
5357,UniProtKB reviewed (Swiss-Prot),Q14651,PLS1
9026,UniProtKB reviewed (Swiss-Prot),O75146,HIP1R|||HIP12|||KIAA0655
5903,UniProtKB reviewed (Swiss-Prot),P49792,RANBP2|||NUP358
139189,UniProtKB reviewed (Swiss-Prot),Q5KSL6,DGKK
146909,UniProtKB reviewed (Swiss-Prot),Q86Y91,KIF18B
9410,UniProtKB reviewed (Swiss-Prot),Q96DI7,SNRNP40|||PRP8BP|||SFP38|||WDR57
7372,UniProtKB reviewed (Swiss-Prot),P11172,UMPS
5478,UniProtKB reviewed (Swiss-Prot),P62937,PPIA|||CYPA
10652,UniProtKB reviewed (Swiss-Prot),O15498,YKT6
11343,UniProtKB reviewed (Swiss-Prot),Q99685,MGLL
5526,UniProtKB reviewed (Swiss-Prot),Q15173,PPP2R5B
3693,UniProtKB reviewed (Swiss-Prot),P18084,ITGB5
83697,UniProtKB reviewed (Swiss-Prot),Q96Q91,SLC4A9|||AE4|||SBC5
7941,UniProtKB reviewed (Swiss-Prot),Q13093,PLA2G7|||PAFAH
27163,UniProtKB reviewed (Swiss-Prot),Q02083,NAAA|||ASAHL|||PLT
146330,UniProtKB reviewed (Swiss-Prot),Q8N461,FBXL16|||C16orf22|||FBL16
388585,UniProtKB reviewed (Swiss-Prot),Q5TA89,HES5|||BHLHB38
162972,UniProtKB reviewed (Swiss-Prot),Q7Z398,ZNF550
1457,UniProtKB reviewed (Swiss-Prot),P68400,CSNK2A1|||CK2A1
55629,UniProtKB reviewed (Swiss-Prot),Q9NPJ4,PNRC2
55750,UniProtKB reviewed (Swiss-Prot),Q53H12,AGK|||MULK
859,UniProtKB reviewed (Swiss-Prot),P56539,CAV3
7625,UniProtKB reviewed (Swiss-Prot),Q16587,ZNF74|||ZNF520
9232,UniProtKB reviewed (Swiss-Prot),O95997,PTTG1|||EAP1|||PTTG|||TUTR1
51272,UniProtKB reviewed (Swiss-Prot),Q9NYM9,BET1L|||GS15
7855,UniProtKB reviewed (Swiss-Prot),Q13467,FZD5|||C2orf31
10422,UniProtKB reviewed (Swiss-Prot),Q9BSL1,UBAC1|||GBDR1|||KPC2|||UBADC1
3233,UniProtKB reviewed (Swiss-Prot),P09016,HOXD4|||HOX4B
9768,UniProtKB reviewed (Swiss-Prot),Q15004,PCLAF|||KIAA0101|||NS5ATP9|||PAF
5922,UniProtKB reviewed (Swiss-Prot),Q15283,RASA2|||GAP1M|||RASGAP
10084,UniProtKB reviewed (Swiss-Prot),O60828,PQBP1|||NPW38
51185,UniProtKB reviewed (Swiss-Prot),Q96SW2,CRBN
55023,UniProtKB reviewed (Swiss-Prot),Q8WWQ0,PHIP|||DCAF14|||WDR11
23192,UniProtKB reviewed (Swiss-Prot),Q9Y4P1,ATG4B|||APG4B|||AUTL1|||KIAA0943
220,UniProtKB reviewed (Swiss-Prot),P47895,ALDH1A3|||ALDH6
7059,UniProtKB reviewed (Swiss-Prot),P49746,THBS3|||TSP3
3702,UniProtKB reviewed (Swiss-Prot),Q08881,ITK|||EMT|||LYK
25888,UniProtKB reviewed (Swiss-Prot),Q8WTR7,ZNF473|||KIAA1141|||ZFP100
10049,UniProtKB reviewed (Swiss-Prot),O75190,DNAJB6|||HSJ2|||MRJ|||MSJ1
84033,UniProtKB reviewed (Swiss-Prot),Q5VST9,OBSCN|||KIAA1556|||KIAA1639
1808,UniProtKB reviewed (Swiss-Prot),Q16555,DPYSL2|||CRMP2|||ULIP2
25921,UniProtKB reviewed (Swiss-Prot),Q9C0B5,ZDHHC5|||KIAA1748|||ZNF375
3002,UniProtKB reviewed (Swiss-Prot),P10144,GZMB|||CGL1|||CSPB|||CTLA1|||GRB
27284,UniProtKB reviewed (Swiss-Prot),O43704,SULT1B1|||ST1B2|||SULT1B2
65010,UniProtKB reviewed (Swiss-Prot),Q9BXS9,SLC26A6
147841,UniProtKB reviewed (Swiss-Prot),Q8NBT2,SPC24|||SPBC24
5094,UniProtKB reviewed (Swiss-Prot),Q15366,PCBP2
23576,UniProtKB reviewed (Swiss-Prot),O94760,DDAH1|||DDAH
10225,UniProtKB reviewed (Swiss-Prot),P40200,CD96
10857,UniProtKB reviewed (Swiss-Prot),O00264,PGRMC1|||HPR6.6|||PGRMC
971,UniProtKB reviewed (Swiss-Prot),P21854,CD72
79068,UniProtKB reviewed (Swiss-Prot),Q9C0B1,FTO|||KIAA1752
7283,UniProtKB reviewed (Swiss-Prot),P23258,TUBG1|||TUBG
23093,UniProtKB reviewed (Swiss-Prot),Q6EMB2,TTLL5|||KIAA0998|||STAMP
894,UniProtKB reviewed (Swiss-Prot),P30279,CCND2
7181,UniProtKB reviewed (Swiss-Prot),P13056,NR2C1|||TR2
84937,UniProtKB reviewed (Swiss-Prot),Q8ND25,ZNRF1|||NIN283
51729,UniProtKB reviewed (Swiss-Prot),Q9Y2W2,WBP11|||NPWBP|||SIPP1|||SNP70
5530,UniProtKB reviewed (Swiss-Prot),Q08209,PPP3CA|||CALNA|||CNA
26259,UniProtKB reviewed (Swiss-Prot),Q8N3Y1,FBXW8|||FBW6|||FBW8|||FBX29|||FBXO29|||FBXW6
55696,UniProtKB reviewed (Swiss-Prot),Q9NW64,RBM22|||ZC3H16
56949,UniProtKB reviewed (Swiss-Prot),Q9HCS7,XAB2|||HCNP|||KIAA1177|||SYF1
2134,UniProtKB reviewed (Swiss-Prot),Q92935,EXTL1|||EXTL
2635,UniProtKB reviewed (Swiss-Prot),Q9H0R5,GBP3
10499,UniProtKB reviewed (Swiss-Prot),Q15596,NCOA2|||BHLHE75|||SRC2|||TIF2
527,UniProtKB reviewed (Swiss-Prot),P27449,ATP6V0C|||ATP6C|||ATP6L|||ATPL
116443,UniProtKB reviewed (Swiss-Prot),Q8TCU5,GRIN3A|||KIAA1973
2098,UniProtKB reviewed (Swiss-Prot),P10768,ESD
2897,UniProtKB reviewed (Swiss-Prot),P39086,GRIK1|||GLUR5
91452,UniProtKB reviewed (Swiss-Prot),Q5T8D3,ACBD5|||KIAA1996
51397,UniProtKB reviewed (Swiss-Prot),Q9Y6G5,COMMD10
115201,UniProtKB reviewed (Swiss-Prot),Q8WYN0,ATG4A|||APG4A|||AUTL2
90701,UniProtKB reviewed (Swiss-Prot),Q9BY50,SEC11C|||SEC11L3|||SPC21|||SPCS4C
23405,UniProtKB reviewed (Swiss-Prot),Q9UPY3,DICER1|||DICER|||HERNA|||KIAA0928
6337,UniProtKB reviewed (Swiss-Prot),P37088,SCNN1A|||SCNN1
629,UniProtKB reviewed (Swiss-Prot),P00751,CFB|||BF|||BFD
90589,UniProtKB reviewed (Swiss-Prot),Q96I27,ZNF625
5708,UniProtKB reviewed (Swiss-Prot),Q13200,PSMD2|||TRAP2
8480,UniProtKB reviewed (Swiss-Prot),P78406,RAE1|||MRNP41
55214,UniProtKB reviewed (Swiss-Prot),Q8IVL5,P3H2|||LEPREL1|||MLAT4
11320,UniProtKB reviewed (Swiss-Prot),Q9UM21,MGAT4A
119694,UniProtKB reviewed (Swiss-Prot),Q8NH61,OR51F2
5596,UniProtKB reviewed (Swiss-Prot),P31152,MAPK4|||ERK4|||PRKM4
54913,UniProtKB reviewed (Swiss-Prot),Q9BUL9,RPP25
50640,UniProtKB reviewed (Swiss-Prot),Q9NP80,PNPLA8|||IPLA22|||IPLA2G
7586,UniProtKB reviewed (Swiss-Prot),P17029,ZKSCAN1|||KOX18|||ZNF139|||ZNF36
81857,UniProtKB reviewed (Swiss-Prot),Q71SY5,MED25|||ACID1|||ARC92|||PTOV2
51588,UniProtKB reviewed (Swiss-Prot),Q8N2W9,PIAS4|||PIASG
22953,UniProtKB reviewed (Swiss-Prot),Q9UBL9,P2RX2|||P2X2
84875,UniProtKB reviewed (Swiss-Prot),Q53GL7,PARP10
1741,UniProtKB reviewed (Swiss-Prot),Q92796,DLG3|||KIAA1232
4864,UniProtKB reviewed (Swiss-Prot),O15118,NPC1
27022,UniProtKB reviewed (Swiss-Prot),Q9UJU5,FOXD3|||HFH2
119679,UniProtKB reviewed (Swiss-Prot),Q8NH60,OR52J3
7094,UniProtKB reviewed (Swiss-Prot),Q9Y490,TLN1|||KIAA1027|||TLN
3185,UniProtKB reviewed (Swiss-Prot),P52597,HNRNPF|||HNRPF
5424,UniProtKB reviewed (Swiss-Prot),P28340,POLD1|||POLD
7357,UniProtKB reviewed (Swiss-Prot),Q16739,UGCG
6334,UniProtKB reviewed (Swiss-Prot),Q9UQD0,SCN8A|||MED
84259,UniProtKB reviewed (Swiss-Prot),Q9BTE7,DCUN1D5|||SCCRO5
27198,UniProtKB reviewed (Swiss-Prot),Q9BXC0,HCAR1|||GPR104|||GPR81|||HCA1
3623,UniProtKB reviewed (Swiss-Prot),P05111,INHA
51202,UniProtKB reviewed (Swiss-Prot),Q9H0S4,DDX47
7469,UniProtKB reviewed (Swiss-Prot),Q9H3P2,NELFA|||WHSC2
2029,UniProtKB reviewed (Swiss-Prot),O43768,ENSA
64132,UniProtKB reviewed (Swiss-Prot),Q9H1B5,XYLT2|||XT2
6137,UniProtKB reviewed (Swiss-Prot),P26373,RPL13|||BBC1
81892,UniProtKB reviewed (Swiss-Prot),Q9GZT3,SLIRP|||C14orf156
9928,UniProtKB reviewed (Swiss-Prot),Q15058,KIF14|||KIAA0042
56652,UniProtKB reviewed (Swiss-Prot),Q96RR1,TWNK|||C10orf2|||PEO1
8528,UniProtKB reviewed (Swiss-Prot),Q99489,DDO
6749,UniProtKB reviewed (Swiss-Prot),Q08945,SSRP1|||FACT80
123879,UniProtKB reviewed (Swiss-Prot),Q8IWE4,DCUN1D3|||SCCRO3
57214,UniProtKB reviewed (Swiss-Prot),Q8WUJ3,CEMIP|||HYBID|||KIAA1199
50484,UniProtKB reviewed (Swiss-Prot),Q7LG56,RRM2B|||P53R2
952,UniProtKB reviewed (Swiss-Prot),P28907,CD38
359787,UniProtKB reviewed (Swiss-Prot),Q6W0C5,DPPA3|||STELLAR
4191,UniProtKB reviewed (Swiss-Prot),P40926,MDH2
7555,UniProtKB reviewed (Swiss-Prot),P62633,CNBP|||RNF163|||ZNF9
9372,UniProtKB reviewed (Swiss-Prot),O95405,ZFYVE9|||MADHIP|||SARA|||SMADIP
9254,UniProtKB reviewed (Swiss-Prot),Q9NY47,CACNA2D2|||KIAA0558
8337,UniProtKB reviewed (Swiss-Prot),Q6FI13,H2AC18|||H2AC19|||H2AFO|||HIST2H2AA|||HIST2H2AA3|||HIST2H2AA4
51378,UniProtKB reviewed (Swiss-Prot),Q9Y264,ANGPT4|||ANG3|||ANG4
546,UniProtKB reviewed (Swiss-Prot),P46100,ATRX|||RAD54L|||XH2
150,UniProtKB reviewed (Swiss-Prot),P08913,ADRA2A|||ADRA2R|||ADRAR
355,UniProtKB reviewed (Swiss-Prot),P25445,FAS|||APT1|||FAS1|||TNFRSF6
55272,UniProtKB reviewed (Swiss-Prot),Q9NV31,IMP3|||C15orf12|||MRPS4
140683,UniProtKB reviewed (Swiss-Prot),Q96DR5,BPIFA2|||C20orf70|||SPLUNC2
5597,UniProtKB reviewed (Swiss-Prot),Q16659,MAPK6|||ERK3|||PRKM6
3853,UniProtKB reviewed (Swiss-Prot),P02538,KRT6A|||K6A|||KRT6D
815,UniProtKB reviewed (Swiss-Prot),Q9UQM7,CAMK2A|||CAMKA|||KIAA0968
6532,UniProtKB reviewed (Swiss-Prot),P31645,SLC6A4|||HTT|||SERT
51755,UniProtKB reviewed (Swiss-Prot),Q9NYV4,CDK12|||CRK7|||CRKRS|||KIAA0904
29,UniProtKB reviewed (Swiss-Prot),Q12979,ABR
9100,UniProtKB reviewed (Swiss-Prot),Q14694,USP10|||KIAA0190
10046,UniProtKB reviewed (Swiss-Prot),Q13495,MAMLD1|||CG1|||CXorf6
63934,UniProtKB reviewed (Swiss-Prot),Q5HYK9,ZNF667
1847,UniProtKB reviewed (Swiss-Prot),Q16690,DUSP5|||VH3
6625,UniProtKB reviewed (Swiss-Prot),P08621,SNRNP70|||RNPU1Z|||RPU1|||SNRP70|||U1AP1
83595,UniProtKB reviewed (Swiss-Prot),Q9BT81,SOX7
51142,UniProtKB reviewed (Swiss-Prot),Q9Y6H1,CHCHD2|||C7orf17
9759,UniProtKB reviewed (Swiss-Prot),P56524,HDAC4|||KIAA0288
7443,UniProtKB reviewed (Swiss-Prot),Q99986,VRK1
133688,UniProtKB reviewed (Swiss-Prot),Q6NUS8,UGT3A1
5693,UniProtKB reviewed (Swiss-Prot),P28074,PSMB5|||LMPX|||MB1|||X
3741,UniProtKB reviewed (Swiss-Prot),P22460,KCNA5
348980,UniProtKB reviewed (Swiss-Prot),O60741,HCN1|||BCNG1
22846,UniProtKB reviewed (Swiss-Prot),Q7L8A9,VASH1|||KIAA1036|||VASH
7248,UniProtKB reviewed (Swiss-Prot),Q92574,TSC1|||KIAA0243|||TSC
1834,UniProtKB reviewed (Swiss-Prot),Q9NZW4,DSPP
51573,UniProtKB reviewed (Swiss-Prot),Q9NZC3,GDE1|||MIR16
8567,UniProtKB reviewed (Swiss-Prot),Q8WXG6,MADD|||DENN|||IG20|||KIAA0358
22931,UniProtKB reviewed (Swiss-Prot),Q9NP72,RAB18
115939,UniProtKB reviewed (Swiss-Prot),Q9UJK0,TSR3|||C16orf42|||UND313L
115708,UniProtKB reviewed (Swiss-Prot),Q96FX7,TRMT61A|||C14orf172|||TRM61
23043,UniProtKB reviewed (Swiss-Prot),Q9UKE5,TNIK|||KIAA0551
4494,UniProtKB reviewed (Swiss-Prot),P04733,MT1F
8554,UniProtKB reviewed (Swiss-Prot),O75925,PIAS1|||DDXBP1
6778,UniProtKB reviewed (Swiss-Prot),P42226,STAT6
10480,UniProtKB reviewed (Swiss-Prot),Q7L2H7,EIF3M|||HFLB5|||PCID1
6181,UniProtKB reviewed (Swiss-Prot),P05387,RPLP2|||D11S2243E|||RPP2
9577,UniProtKB reviewed (Swiss-Prot),Q9NXR7,BABAM2|||BRCC45|||BRE
253827,UniProtKB reviewed (Swiss-Prot),Q8IXL7,MSRB3
200909,UniProtKB reviewed (Swiss-Prot),Q70Z44,HTR3D
55735,UniProtKB reviewed (Swiss-Prot),Q9NVH1,DNAJC11
10694,UniProtKB reviewed (Swiss-Prot),P50990,CCT8|||C21orf112|||CCTQ|||KIAA0002
1173,UniProtKB reviewed (Swiss-Prot),Q96CW1,AP2M1|||CLAPM1|||KIAA0109
11017,UniProtKB reviewed (Swiss-Prot),Q8WVK2,SNRNP27
5291,UniProtKB reviewed (Swiss-Prot),P42338,PIK3CB|||PIK3C1
401665,UniProtKB reviewed (Swiss-Prot),Q8NGJ9,OR51T1
6727,UniProtKB reviewed (Swiss-Prot),P37108,SRP14
5287,UniProtKB reviewed (Swiss-Prot),O00750,PIK3C2B
84958,UniProtKB reviewed (Swiss-Prot),Q8IYJ3,SYTL1|||SLP1
8525,UniProtKB reviewed (Swiss-Prot),Q13574,DGKZ|||DAGK6
26097,UniProtKB reviewed (Swiss-Prot),Q9Y3Y2,CHTOP|||C1orf77|||FOP
4143,UniProtKB reviewed (Swiss-Prot),Q00266,MAT1A|||AMS1|||MATA1
1278,UniProtKB reviewed (Swiss-Prot),P08123,COL1A2
84329,UniProtKB reviewed (Swiss-Prot),Q96D96,HVCN1|||VSOP
5884,UniProtKB reviewed (Swiss-Prot),O75943,RAD17|||R24L
219927,UniProtKB reviewed (Swiss-Prot),Q7Z2W9,MRPL21
144245,UniProtKB reviewed (Swiss-Prot),Q5I7T1,ALG10B|||KCR1
1160,UniProtKB reviewed (Swiss-Prot),P17540,CKMT2
80834,UniProtKB reviewed (Swiss-Prot),Q8TE23,TAS1R2|||GPR71|||T1R2|||TR2
4849,UniProtKB reviewed (Swiss-Prot),O75175,CNOT3|||KIAA0691|||LENG2|||NOT3
3760,UniProtKB reviewed (Swiss-Prot),P48549,KCNJ3|||GIRK1
5335,UniProtKB reviewed (Swiss-Prot),P19174,PLCG1|||PLC1
48,UniProtKB reviewed (Swiss-Prot),P21399,ACO1|||IREB1
55540,UniProtKB reviewed (Swiss-Prot),Q9NRM6,IL17RB|||CRL4|||EVI27|||IL17BR
55808,UniProtKB reviewed (Swiss-Prot),Q9NSC7,ST6GALNAC1|||SIAT7A
55090,UniProtKB reviewed (Swiss-Prot),Q9NWA0,MED9|||MED25
4708,UniProtKB reviewed (Swiss-Prot),O95178,NDUFB2
901,UniProtKB reviewed (Swiss-Prot),Q16589,CCNG2
2249,UniProtKB reviewed (Swiss-Prot),P08620,FGF4|||HST|||HSTF1|||KS3
283149,UniProtKB reviewed (Swiss-Prot),Q86UU0,BCL9L|||DLNB11
80199,UniProtKB reviewed (Swiss-Prot),Q9BT04,FUZ|||FY
55081,UniProtKB reviewed (Swiss-Prot),Q9NWB7,IFT57|||DERP8|||ESRRBL1|||HIPPI
4067,UniProtKB reviewed (Swiss-Prot),P07948,LYN|||JTK8
9698,UniProtKB reviewed (Swiss-Prot),Q14671,PUM1|||KIAA0099|||PUMH1
57511,UniProtKB reviewed (Swiss-Prot),Q9Y2V7,COG6|||KIAA1134
6158,UniProtKB reviewed (Swiss-Prot),P46779,RPL28
7913,UniProtKB reviewed (Swiss-Prot),P35659,DEK
144699,UniProtKB reviewed (Swiss-Prot),Q8N1E6,FBXL14|||FBL14
